entry,DEtall01,lep_flavour,max_eta,minDeltaR_LJ_0,minDeltaR_LJ_1,Meff,DRlj00,min_DRl0b,min_DRlj_new,DPhij0MET,lead_BjetPt,lead_jet_sumBEff,sublead_jet_sumBEff,scale_nom,pileupEventWeight_090,MV2c10_70_EventWeight,JVT_EventWeight,SherpaNJetWeight,EventNumber,RunYear,MET_RefFinal_et,lep_Pt_0,lep_Eta_0,lep_Phi_0,lep_Pt_1,lep_Eta_1,lep_Phi_1,total_charge,Mll01,Ptll01,DRll01,nJets_OR_T,nJets_OR_T_MV2c10_70,HT_lep,HT_jets,lead_jetPt,sublead_jetPt,lepSFTrigTight,lepSFObjTight,weightS
9323,1.4572377,1,2.1242697,0.5952275,1.2866421,908183.0,3.7336028,0.5952275,1.255981,2.180052,84416.45,0.0,0.0,-8.055111e-08,0.8453875780105591,0.9821155071258545,0.9899280071258545,1.0,14160461,2017,149693.55,39176.29,-0.667032,0.022916349,22815.246,-2.1242697,1.1040825,2,56617.72,53814.87,1.8145143,4,1,61991.535,349232.25,102544.086,96092.29,0.9197821,0.94321436,-0.002516511169519904
9324,2.1648479,3,2.4984202,2.528331,2.0949113,903254.7,2.9594877,2.528331,1.0347638,2.9821694,49258.207,0.0,4.0,1.8820982e-07,1.1394327878952026,0.9530816674232483,0.9645515084266663,1.0,14164170,2017,65348.137,111110.01,2.4984202,2.8035767,77164.87,0.33357227,-1.3836467,-2,290322.16,98502.82,3.0132413,4,2,188274.88,210055.77,89709.22,49258.207,0.9669478,0.9617052,0.008032328616084775
9325,1.0965307,1,1.3074924,0.78489923,1.5586483,1380973.5,3.175877,0.78489923,1.1366206,3.0347857,150721.5,0.0,4.0,8.055111e-08,0.9094769358634949,1.020796537399292,1.0,1.0,14161927,2017,61528.527,82571.016,-0.21096168,2.0685954,39844.316,-1.3074924,1.263915,2,79913.93,113875.85,1.3601067,4,2,122415.33,512535.06,190846.84,150721.5,0.9950013,0.9687279,0.0031581866870916994
9326,0.95063937,3,1.9842271,0.6546434,0.5448442,1405875.0,3.0550287,3.0550287,1.6220256,3.0545797,258117.55,3.0,1.0,8.055111e-08,1.1141347885131836,1.0058459043502808,0.9633309841156006,1.0,14164174,2017,45380.082,127337.15,-1.0335877,-2.288418,98454.625,-1.9842271,0.80922663,-2,249665.27,29298.64,3.2402341,4,1,225791.78,481231.53,258117.55,122138.75,0.9836947,0.97105956,0.003639421590493763
9327,0.85999054,3,1.2205957,1.0659131,1.0912665,2021401.1,3.0784402,1.0659131,1.4335182,2.5645995,262532.84,4.0,0.0,8.055111e-08,0.06808633357286453,1.0446985960006714,1.0,1.0,14160702,2017,253971.38,168915.06,-0.36060518,0.09151366,30455.664,-1.2205957,1.7580473,2,123763.91,168749.3,1.8753449,5,2,199370.72,759546.3,262532.84,222398.39,0.98172545,0.94730365,0.00023345957254543572
9328,0.99261594,3,1.3139356,0.24840127,0.67530876,1704485.5,1.8028309,1.5445349,1.4459306,2.5025876,139253.89,0.0,4.0,8.055111e-08,1.137723445892334,1.6745423078536987,0.948186457157135,1.0,14164463,2017,189624.97,140297.44,-0.32131973,-3.0626323,102042.84,-1.3139356,1.6960733,2,206421.05,177261.98,1.819155,6,2,242340.28,611315.7,312664.5,139253.89,0.99494106,0.96073496,0.006094091800581834
9329,-1.4005874,3,2.3703156,2.3523688,1.4303969,807623.9,2.9462574,2.3523688,1.8201394,2.3668084,47921.508,0.0,3.0,8.055111e-08,0.9292294979095459,1.0025981664657593,0.9645515084266663,1.0,14160882,2017,9029.275,124661.7,-2.3703156,-1.059178,60488.1,-0.9697281,0.9643607,-2,197615.47,112260.305,2.460966,4,1,185149.81,188766.94,66937.98,47921.508,0.9836203,0.96624756,0.003014204183050709
9330,-0.6287491,3,0.8996296,2.04317,0.8523987,955676.6,2.7097054,2.7097054,1.9731163,3.0528998,123298.195,4.0,0.0,8.055111e-08,1.137723445892334,1.0036048889160156,0.9535744786262512,1.0,14164443,2017,97894.74,172920.08,0.27088052,-1.7337774,103854.9,0.8996296,1.146753,-2,279202.25,77375.74,2.948352,4,1,276774.97,227834.03,123298.195,37510.066,0.82242596,0.957773,0.0030268782054067686
9331,0.019040614,3,0.3248462,0.6956489,1.7274264,1859831.0,2.4824812,1.2074714,0.28343058,2.9601834,62797.01,0.0,0.0,8.055111e-08,0.8139334917068481,0.9600106477737427,0.9601614475250244,1.0,14160674,2017,241745.55,221732.56,-0.3058056,2.4662015,108664.55,-0.3248462,-2.2090547,2,223577.05,243278.31,1.6080418,7,2,330397.12,609757.9,254185.69,133223.47,0.9043026,0.95755,0.0022927987187398675
9332,-0.16233575,3,2.019081,0.8816622,1.8347536,1987924.5,2.8093896,2.8093896,0.90291375,2.7771716,312364.16,3.0,2.0,8.3533166e-08,0.8520965576171875,1.4933682680130005,0.9547361731529236,1.0,14161803,2017,242264.22,66522.16,-2.019081,1.3212489,52242.387,-1.8567454,0.3331715,2,56723.2,104782.28,1.001324,6,2,118764.55,791536.56,312364.16,192553.53,0.9843032,0.9632705,0.004215849711621318
9333,1.683136,3,0.9693038,2.2531376,0.98812884,827068.06,2.2531376,2.2531376,1.4523019,1.523898,52754.992,4.0,0.0,8.055111e-08,1.1583366394042969,0.9943026900291443,0.9712142944335938,1.0,14180121,2017,38217.707,92179.04,0.71383214,0.4605652,72765.195,-0.9693038,-2.7781475,2,225166.52,20978.895,3.4787583,4,1,164944.23,167993.67,52754.992,46196.453,0.8988012,0.9577724,0.0033984109196983623
9334,-1.4945031,0,0.8735404,1.2813336,2.0411298,841628.25,2.2732306,1.6152567,0.7908706,1.5947069,49755.625,0.0,4.0,8.055111e-08,0.9584322571754456,0.9899854063987732,0.8951101303100586,1.0,14182897,2017,47991.773,105099.63,-0.62096274,2.1546717,68545.6,0.8735404,-2.5629447,2,183441.08,125776.586,2.1643813,6,2,173645.23,275679.56,96743.016,49755.625,0.99543375,0.97770584,0.0029172168815714194
9335,-0.98076046,3,0.9033864,0.7008193,1.1872143,640715.0,3.9597487,0.7008193,1.2781122,0.8728027,70952.4,0.0,4.0,8.055111e-08,0.8520965576171875,1.0066708326339722,0.9688050746917725,1.0,14180305,2017,44672.6,71003.04,-0.9033864,-2.9956439,29986.498,0.07737402,1.6879499,2,81230.78,76275.95,1.876322,4,1,100989.54,227776.39,84226.336,70952.4,0.9916616,0.9386609,0.002730023600043667
9336,-0.84940946,3,0.78072476,0.983835,1.5562764,1321186.2,3.3644216,0.983835,0.59080964,2.6720695,96795.414,0.0,4.0,8.055111e-08,0.9814980030059814,0.9468379020690918,1.0,1.0,14180192,2017,110026.08,127846.61,-0.068684675,1.4225068,24360.021,0.78072476,3.0383146,2,94310.18,129065.484,1.8254673,4,1,152206.62,434084.75,184971.88,96795.414,0.8460408,0.9353516,0.0025954502934364986
9337,-1.5499253,3,1.4208778,1.19462,1.8920869,782586.75,1.7078519,1.3797619,2.211931,3.024859,28792.584,0.0,0.0,1.6669215e-08,0.9771650433540344,0.9971450567245483,0.948186457157135,1.0,14180261,2017,192330.08,107778.375,-0.12904747,2.735736,86424.44,1.4208778,-0.9182849,2,249191.4,53374.254,3.0520115,4,1,194202.81,194089.83,79355.37,54483.02,0.9783328,0.96328,0.0006358933357705974
9338,0.48321283,3,1.3164021,0.37170997,0.7102684,820531.3,2.778024,2.778024,0.55480695,3.0261142,104669.82,4.0,0.0,8.055111e-08,1.1195427179336548,0.9856516122817993,0.9822356104850769,1.0,14177552,2017,76131.06,52236.832,1.3164021,2.7645273,43296.715,0.83318925,0.7971175,-2,82518.02,53440.9,2.0258815,4,1,95533.55,275028.75,104669.82,61423.375,0.96313566,0.9627754,0.003547102157620632
9339,1.8844597,3,1.5988982,0.21060248,1.6700674,1357881.0,1.0614669,1.0614669,0.7499801,0.41800264,119083.95,4.0,1.0,9.4927856e-08,0.9292294979095459,0.9705661535263062,0.9754972457885742,1.0,14182516,2017,33975.246,112524.62,0.28556153,0.7988269,56027.28,-1.5988982,0.086466365,-2,181427.62,159196.5,2.0146081,7,1,168551.9,478739.4,119083.95,100515.77,0.9780418,0.9591948,0.003432748720140141
9340,-1.3606801,1,0.9295759,0.68596613,0.6708484,762694.44,2.305608,2.5882854,0.8084691,2.6991522,45490.277,0.0,0.0,-8.055111e-08,1.1161044836044312,0.9825419783592224,0.9899280071258545,1.0,14179864,2017,121264.914,67056.54,-0.9295759,-2.4821718,63983.76,0.43110418,0.92468554,2,161584.39,17594.896,3.1819355,4,1,131040.3,246576.55,75837.92,63512.73,0.9070431,0.9547179,-0.0033177527604658147
9341,-0.009697437,3,1.6924876,1.2047318,1.037406,969516.5,2.2205532,2.7099497,0.22590654,3.1202917,33278.793,2.0,0.0,8.055111e-08,1.1360164880752563,0.922184407711029,0.9450667500495911,1.0,14177904,2017,63677.19,176235.08,1.6827902,-2.3086677,86856.266,1.6924876,0.34776863,-2,240202.31,107337.75,2.656454,5,1,263091.34,241205.14,83843.44,51201.125,0.99424094,0.9739484,0.0033835605730055084
9342,-0.24231058,3,0.27887076,0.3023068,0.8397235,1575767.5,2.6613312,0.3023068,0.29852778,2.99299,142763.84,1.0,4.0,8.055111e-08,1.0217499732971191,0.9985864162445068,0.9633309841156006,1.0,14242619,2017,296188.0,40871.367,0.03656017,2.639729,32611.586,0.27887076,1.9408548,2,26526.031,69099.945,0.7396889,5,2,73482.95,680552.0,358493.97,142763.84,0.91865534,0.93681896,0.0029853520547356064
9343,-0.38086367,0,0.99305785,0.84736925,0.9189738,2794772.5,2.264229,1.2413689,1.4029044,2.9159126,41109.84,0.0,1.0,8.055111e-08,1.070954442024231,0.9590810537338257,0.9899280071258545,1.0,14240024,2017,65200.703,255052.45,-0.99305785,0.5988865,211932.47,-0.6121942,2.8218307,2,426208.88,210611.14,2.2553356,4,1,466984.94,791734.56,479731.75,210635.72,0.99446017,0.9692357,0.003458821779273642
9344,-2.8029017,1,2.3899484,1.1115046,1.6985857,897307.9,3.117553,1.1115046,1.2571503,2.4299428,81908.55,2.0,4.0,8.055111e-08,1.0815887451171875,0.9585200548171997,0.9842789769172668,1.0,14242936,2017,102776.695,93135.45,-0.4129533,0.13891107,40278.004,2.3899484,3.0867443,-2,263548.72,54169.22,4.0676746,4,2,133413.45,280734.34,94778.375,81908.55,0.97343385,0.9697021,0.003399443505229726
9345,0.21229875,2,0.75832665,0.9596515,1.5997318,672400.4,3.243034,2.5546334,1.4663802,1.804996,82579.305,3.0,4.0,8.4685816e-08,1.1027798652648926,0.9771267175674438,0.9910780191421509,1.0,14241705,2017,6706.6284,47911.508,-0.5460279,0.25755244,46567.582,-0.75832665,3.0208516,2,93327.14,17813.018,2.7714424,4,2,94479.09,219122.53,82579.305,56211.02,0.9447632,0.955678,0.0035776900158996376
9346,0.89381945,3,1.0133737,0.7907738,0.9190257,1513663.9,0.91969126,0.7907738,0.7288123,3.0835621,94782.89,0.0,0.0,2.179136e-07,1.0269538164138794,0.9480369687080383,0.9633309841156006,1.0,14241973,2017,62359.613,68812.375,1.0133737,-1.8719507,37400.3,0.1195543,2.6332722,2,91665.97,71240.51,1.9899908,6,2,106212.67,631744.8,174979.36,131712.1,0.9939158,0.9486796,0.008443356697984359
9347,0.74064046,3,0.97400326,1.398961,0.72802925,1137766.6,1.398961,2.5157483,0.70812935,1.4704632,53500.074,0.0,0.0,1.5426455e-07,1.112097144126892,0.9619933366775513,0.9810959100723267,1.0,14242530,2017,64169.51,32759.707,-0.2333628,3.0283623,25349.541,-0.97400326,-1.0526729,-2,55839.03,27119.71,2.3233626,6,2,58109.25,494763.75,141861.98,109353.055,0.8045551,0.91823465,0.005240971674313562
9348,0.253744,1,1.3263222,1.1956635,0.8733751,865876.1,1.1956635,1.1956635,0.8178677,2.4905818,103763.734,4.0,0.0,5.2268057e-08,1.1394327878952026,0.9884772300720215,0.9822356104850769,1.0,14241913,2017,121934.05,81550.43,-1.0725782,-1.390868,68270.305,-1.3263222,2.6803668,2,134742.0,68200.17,2.226457,4,1,149820.73,242332.17,103763.734,55321.82,0.97736025,0.97083205,0.00240389844350781
9349,-0.09619713,3,1.3042341,0.99045396,0.55898553,773114.5,0.99045396,0.99045396,1.6427128,1.353211,72484.79,4.0,0.0,7.983028e-08,1.080404281616211,0.9625710248947144,0.9743653535842896,1.0,14241562,2017,51391.785,86001.08,1.208037,1.684877,79887.81,1.3042341,-0.90385836,2,159682.22,45655.047,2.590522,4,2,165888.89,215759.86,72484.79,70202.49,0.9972141,0.9638681,0.0034066262855789106
9350,0.6365456,2,1.5533323,1.597599,1.7783076,734204.5,3.1279793,1.9164076,1.1483704,0.31867242,63019.66,1.0,4.0,7.825853e-08,1.0815887451171875,0.9935575723648071,0.9186596870422363,1.0,14242730,2017,24373.416,51310.957,1.5533323,1.5789454,47863.746,0.91678673,1.3889691,-2,33430.035,98728.164,0.6642901,5,1,99174.7,255445.39,92546.055,63019.66,0.96507674,0.9779328,0.0031946430658299366
9351,-0.22441429,2,0.8472966,0.682378,1.3193002,1217981.1,0.682378,0.682378,0.13004984,3.1284723,117302.5,4.0,1.0,8.055111e-08,0.8139334917068481,0.9791717529296875,0.9094069600105286,1.0,14240278,2017,228608.03,147928.94,0.6228823,1.5426553,82045.266,0.8472966,-2.1632094,2,213068.86,90020.11,2.5870721,6,1,229974.2,365630.44,117302.5,106787.53,0.9305466,0.951717,0.0022653404842368045
9352,2.7630644,2,1.556682,0.4797006,2.3553584,1116455.8,2.7334175,1.0634726,1.0634575,2.5021935,31924.492,0.0,0.0,-8.055111e-08,0.37784168124198914,0.9745546579360962,0.9313424825668335,1.0,14244201,2017,86738.06,124337.61,1.2063823,-2.3861043,68520.06,-1.556682,-0.37516612,-2,377914.34,113556.01,3.417367,5,1,192857.67,346324.3,168989.0,59751.27,0.966193,0.95696044,-0.0011190895072784226
9353,-1.858224,1,1.7424979,2.7510648,0.54498404,787810.25,3.521609,3.521609,0.37031507,2.4617457,59259.254,3.0,0.0,-5.2371405e-08,1.0269538164138794,0.9628556966781616,0.9581681489944458,1.0,14243481,2017,67240.27,96954.125,-1.7424979,1.7585965,45075.69,0.11572615,-1.5921763,2,193016.38,53683.36,3.4716048,4,1,142029.81,206318.81,59259.254,57156.88,1.0478345,0.92164594,-0.002099494865158602
9354,-1.7434199,3,0.9007294,0.7234618,1.1482233,1303542.5,2.7691798,0.7234618,1.2146555,2.26853,280660.88,4.0,0.0,8.055111e-08,0.37784168124198914,0.9887846112251282,0.9899280071258545,1.0,14244088,2017,34223.332,80644.79,-0.9007294,-3.036846,44881.625,0.8426904,0.6108612,2,166302.73,46760.188,3.159946,4,2,125526.414,499529.5,280660.88,92020.97,0.94766146,0.9623433,0.0011903642439906126
9355,0.1916408,2,1.059867,1.7955105,2.141818,671955.1,2.5992172,2.794864,1.6160622,2.798875,65735.85,1.0,4.0,-8.055111e-08,0.1189015805721283,0.97751784324646,0.9842789769172668,1.0,14244632,2017,69067.27,52849.12,-0.86822623,0.43156347,51837.11,-1.059867,-2.5174174,2,104679.54,10116.597,2.9552011,4,1,104686.234,228134.6,98546.31,65735.85,0.9811884,0.9633255,-0.00038162556741438937
9356,1.488937,2,1.8168628,1.6641227,2.6070907,957185.75,1.7524825,1.7249959,1.2225031,0.2635225,79540.62,4.0,0.0,1.8503327e-07,0.9584322571754456,0.9325911402702332,0.9409173727035522,1.0,14244047,2017,94488.305,66388.23,-0.3279258,-1.8183334,22546.615,-1.8168628,1.3485553,2,99824.586,43852.53,3.4537282,5,2,88934.84,263061.12,79540.62,55405.273,0.87300164,0.9078426,0.0054036791927360075
9357,0.57742494,1,0.60939455,1.6805375,1.6128873,1289434.2,1.6805375,1.6805375,1.717647,2.0785468,141949.61,4.0,3.0,8.055111e-08,1.1394327878952026,1.0197714567184448,0.9842789769172668,1.0,14243699,2017,126948.555,229416.19,0.60939455,-0.7486738,49089.992,0.031969585,0.7449429,-2,156996.69,238281.95,1.6013465,4,2,278506.2,332651.1,141949.61,92853.66,0.7446895,0.97946066,0.0029441062352101176
9358,0.7847691,0,0.84552616,1.1210166,1.7202151,1165758.2,3.2261608,1.1210166,0.71035737,0.9673197,116617.48,0.0,4.0,8.055111e-08,0.9489719867706299,1.008646011352539,0.9743653535842896,1.0,14244248,2017,79469.16,81769.99,0.84552616,-1.6097853,65371.89,0.06075703,1.908202,-2,155235.17,31895.236,2.874401,5,2,147141.88,425561.16,159136.06,116617.48,0.9934804,0.9531702,0.0031169167861418486
9359,-0.29377973,3,1.3588867,0.5871512,1.214768,1533384.8,2.6259854,2.6259854,0.50463176,2.1670253,178270.28,4.0,0.0,3.2501032e-07,0.045998867601156235,1.0102388858795166,0.9688050746917725,1.0,14244855,2017,38895.617,39944.938,-1.3588867,2.2209737,27052.719,-1.065107,1.2803749,2,31330.46,60008.957,0.9854099,6,2,66997.66,633269.7,178270.28,165629.67,0.9711519,0.94326717,0.0005872683335772205
9360,0.52199244,3,0.35889885,0.83010435,1.5081614,1763682.2,3.3161054,0.83010435,1.3410833,2.9865487,216225.47,0.0,4.0,8.055111e-08,1.1261320114135742,1.0272974967956543,0.9547361731529236,1.0,14243082,2017,147852.02,81536.11,0.35889885,-0.3876735,72479.97,-0.16309363,0.30923393,-2,66356.16,144793.02,0.8707216,4,1,154016.08,722540.56,423464.7,216225.47,0.9504339,0.9538553,0.003533904293409043
9361,-1.4329869,3,1.7189546,1.0626657,0.49219158,1578616.5,1.0626657,1.0626657,1.4070411,2.5127883,109580.84,4.0,3.0,1.2829179e-07,0.8887407183647156,1.8840500116348267,1.0,1.0,14244303,2017,144315.34,158326.28,0.28596774,1.726847,83670.16,1.7189546,0.025584623,-2,249257.23,169177.67,2.2243528,6,3,241996.44,519163.62,109580.84,105872.586,0.98115593,0.938474,0.008666356925301653
9362,1.3193974,3,1.2911202,1.0021775,0.6761025,1138961.8,1.0021775,1.0021775,0.5169516,0.23860762,178292.08,4.0,0.0,8.055111e-08,1.1360164880752563,0.9794819951057434,0.9633309841156006,1.0,14243356,2017,11006.234,39146.97,1.2911202,0.79917306,36518.375,-0.028277274,-0.20888494,2,64846.79,66268.055,1.6604187,4,1,75665.34,433844.88,178292.08,121668.73,0.97767186,0.9539106,0.003528083620143344
9363,1.6210876,2,1.4592506,0.35909244,1.158987,1481014.2,2.4942539,2.4942539,0.825486,2.9274645,188513.58,4.0,0.0,1.2272488e-07,0.20063520967960358,1.009271502494812,0.9570563435554504,1.0,14244396,2017,64182.727,119207.75,1.4592506,-1.1275553,24613.375,-0.161837,-0.5994245,2,101753.62,141014.1,1.7049478,8,1,143821.12,574687.4,188513.58,93692.51,0.9793386,0.984615,0.0010048345413195133
9364,-0.46512917,1,0.5865139,0.71667683,1.8592188,1398366.2,3.2857952,3.3105965,1.0250702,2.873568,70485.47,0.0,0.0,8.055111e-08,1.1161044836044312,1.0034995079040527,0.9633309841156006,1.0,14243195,2017,69432.78,212390.84,-0.5865139,2.34515,22718.25,-0.12138472,-2.3036528,2,106426.01,212162.14,1.6992797,5,1,235109.1,428953.72,146616.73,105184.734,0.88880265,0.93579894,0.003167137356292891
9365,-0.5091934,3,2.0555255,1.1926076,1.0465251,1140192.5,2.3563786,1.1926076,1.1812265,2.9890208,37676.035,0.0,0.0,8.497448e-08,1.1394327878952026,0.9675794243812561,0.9238799810409546,1.0,14243475,2017,41753.176,205014.22,1.5463321,2.6496134,102332.83,2.0555255,-0.0050512087,2,290861.06,124178.18,2.703058,5,1,307347.06,282198.0,132154.89,49889.355,0.99518985,0.98330176,0.0037109243028748485
9366,1.981002,3,2.052558,0.9472282,1.4002948,747243.3,0.9472282,2.2514467,0.33955044,2.3744602,40487.76,0.0,4.0,1.02982966e-07,0.9771650433540344,0.9960041046142578,0.9548366069793701,1.0,14244230,2017,70327.9,77197.81,-0.071555965,1.7895669,66399.82,-2.052558,-1.4395131,-2,219277.6,12482.21,3.6403198,4,1,143597.62,159240.52,41584.574,40487.76,0.9757037,0.96411437,0.003944390936673164
9367,0.7727873,0,0.61418426,2.0200899,1.5788474,1217100.2,2.0200899,2.4516208,0.7112366,2.2418213,41341.16,0.0,0.0,8.055111e-08,0.8589850664138794,0.993298351764679,0.9743653535842896,1.0,14244928,2017,116410.7,145670.5,0.61418426,-2.481826,57371.56,-0.158603,-1.2380191,2,128803.84,172858.44,1.4643278,5,2,203042.06,360014.5,110627.77,105183.87,0.99591357,0.9865764,0.002882842960963021
9368,-0.43396246,2,0.94144094,0.54656684,1.4974358,1321866.0,0.54656684,0.54656684,0.8043911,2.2157009,133847.98,4.0,1.0,-8.055111e-08,0.49024447798728943,1.0162137746810913,0.9910780191421509,1.0,14251665,2017,82621.0,155089.72,-0.94144094,-2.7495682,40132.32,-0.5074785,-0.4768096,2,147230.84,132760.66,2.3138182,4,2,195222.03,382005.75,133847.98,101678.95,0.9459648,0.9782599,-0.001612561693108357
9369,0.8851555,2,0.8737787,0.7836321,1.1429741,1371160.2,2.4755855,2.4755855,1.1380957,2.9272788,226183.6,4.0,0.0,8.055111e-08,1.1115391254425049,1.049228549003601,0.945120096206665,1.0,13661144,2017,248721.56,140604.94,0.8737787,2.3277535,34003.99,-0.011376789,-0.07637513,2,143656.2,117678.65,2.5619006,5,1,174608.92,512349.56,226183.6,113646.66,0.90392303,0.9616586,0.0033815490106979046
9370,0.03961444,0,0.18493833,1.6419114,1.7450109,708188.25,1.8999228,1.8110739,0.4218183,2.7459993,79261.016,0.0,4.0,8.055111e-08,1.0253530740737915,0.9762293100357056,0.9656720757484436,1.0,13259774,2017,97144.86,54100.875,0.18493833,-1.9612361,35045.367,0.14532389,1.9992284,2,79906.414,39560.004,2.3230586,4,2,89146.24,254054.64,79528.41,79261.016,0.9933779,0.98488384,0.0033376126664420073
9371,-0.4421154,2,0.26796353,1.3344196,1.3480263,1336177.8,2.7844133,2.0133162,0.33903837,2.7890372,63016.656,0.0,0.0,8.055111e-08,0.9584322571754456,1.0129042863845825,1.1610662937164307,1.0,14251565,2017,231783.47,92592.305,-0.26796353,2.5974987,59308.516,0.17415187,1.934114,2,58484.043,144029.5,0.79721093,5,2,151900.81,488950.66,239621.77,84956.53,0.915456,0.9671603,0.003522120742697787
9372,1.436845,1,2.3374197,1.2039125,1.0426018,916856.56,3.121182,1.2039125,1.8172842,1.2768714,84538.65,4.0,3.0,8.055111e-08,1.070954442024231,1.0148738622665405,0.9440233707427979,1.0,13259902,2017,56206.52,188733.03,-0.9005748,-0.46574423,63337.527,-2.3374197,2.1226504,2,271067.97,138888.12,2.9604578,4,2,252070.56,206513.94,84538.65,48044.31,0.9734037,0.97983503,0.0034537685137607287
9373,-1.0722741,1,2.2898417,1.4032867,0.89029354,930029.75,1.4048988,1.4048988,1.0375,2.5542264,110593.82,4.0,0.0,8.055111e-08,1.0096333026885986,0.9309975504875183,0.9633309841156006,1.0,14251747,2017,72406.56,48113.55,1.2175676,1.0409564,36053.64,2.2898417,1.4069035,2,49221.81,82791.27,1.133,5,1,84167.19,347082.8,110593.82,86980.33,0.99464774,0.94765854,0.003012245600452888
9374,0.14593035,2,0.5609694,1.1093818,0.8526213,858716.7,2.8175383,3.146265,0.35929736,2.807975,29008.305,0.0,0.0,-8.055111e-08,1.0269538164138794,0.9967002272605896,0.948186457157135,1.0,13665520,2017,140082.14,81829.79,-0.41503906,-0.79764014,64962.953,-0.5609694,-3.0925295,-2,133372.95,62234.96,2.2995245,4,1,146792.75,299595.94,164399.77,74420.76,0.93629766,0.9650699,-0.003095019455986232
9375,-0.7870694,1,1.7860563,2.1532748,1.6526129,788361.9,2.3053074,2.3053071,0.66899765,1.3378272,66288.09,3.0,4.0,6.7935576e-07,0.06808633357286453,1.5125030279159546,0.948186457157135,1.0,14251727,2017,42156.043,144115.25,-1.7860563,-2.2180827,63333.734,-0.9989869,2.4777286,-2,156555.31,156453.7,1.7717885,4,2,207448.98,156842.1,66288.09,35588.996,1.0104454,0.9336661,0.0027419628833641446
9376,-1.1944897,0,1.7000685,1.3678074,0.4240123,1162332.9,2.775067,1.8129256,0.7283231,2.4296238,102595.31,1.0,3.0,8.055111e-08,0.8453875780105591,0.9343680143356323,0.9700873494148254,1.0,13259819,2017,6807.1377,107014.17,0.50557876,2.1200056,35561.984,1.7000685,2.9738164,2,93363.86,133109.62,1.4682637,4,1,142576.16,386186.5,192974.97,102595.31,0.99130887,0.9861914,0.002643847057319769
9377,-1.1698077,3,2.251348,1.0604604,0.9655435,983908.6,1.0604604,2.6450222,1.9043977,2.645269,31356.691,0.0,0.0,8.055111e-08,1.1563247442245483,0.9860993027687073,0.9590473175048828,1.0,13661378,2017,106931.72,91038.28,1.0815403,-1.2334809,87864.56,2.251348,1.3521156,2,204546.89,49191.266,2.8379147,5,1,178902.84,281026.1,82613.38,82077.77,0.98584604,0.97017336,0.0036913090822732323
9378,-0.34124157,0,0.30444106,0.5629164,0.5578807,877128.2,2.054021,2.054021,0.52663785,2.9064095,73289.27,4.0,0.0,8.055111e-08,0.9814980030059814,0.9618792533874512,0.9754972457885742,1.0,13259623,2017,42775.656,81949.85,-0.036800507,2.2341387,74754.19,0.30444106,-0.7397601,2,158280.81,14954.849,2.9934127,5,1,156704.03,229447.22,73289.27,50360.38,0.99661654,0.9688545,0.003138369938377577
9379,-0.56175095,3,0.5998959,0.6874385,0.66995347,899204.56,2.2339096,0.89598835,0.6834784,2.7464824,97886.79,0.0,4.0,8.055111e-08,1.080404281616211,0.9472301006317139,0.9842789769172668,1.0,13665780,2017,124546.01,29987.148,-0.5998959,0.9454989,24375.197,-0.03814494,0.56786066,2,18434.82,53406.53,0.6768861,4,1,54362.344,372618.94,173813.23,97886.79,0.9775088,0.9091777,0.0031594458228393824
9380,-3.8634148,1,1.9432807,0.67254597,3.3760834,1653011.8,0.67254597,0.67254597,1.6819869,2.5510192,158517.12,4.0,0.0,9.735959e-08,1.1583366394042969,1.0090842247009277,1.0,1.0,13259881,2017,109778.836,131634.05,-1.9201342,0.8132149,125167.984,1.9432807,2.1415536,-2,881570.3,202252.66,4.085396,4,1,256802.03,492960.88,158517.12,122170.74,0.9735277,0.91711086,0.004451650234227286
9381,1.1739744,0,1.0333279,0.8875394,0.94529194,967676.75,0.8875394,0.8875394,1.4618564,2.5792131,149985.64,4.0,4.0,8.055111e-08,0.8257268667221069,1.0212740898132324,0.9712142944335938,1.0,14251559,2017,91830.87,71789.04,1.0333279,-2.1032145,36541.414,-0.14064646,-1.9689976,2,64011.035,108112.45,1.1816218,4,2,108330.45,349396.1,149985.64,99350.85,0.9912737,0.9869342,0.0028278543348117767
9382,-1.8378335,3,1.0455029,1.0736666,0.37063,651709.94,1.6826673,1.6826673,0.67988974,1.8678654,64919.67,4.0,0.0,8.055111e-08,1.1115391254425049,1.0026774406433105,0.949387788772583,1.0,13665618,2017,47421.234,70043.29,-0.7923306,1.2462945,67242.09,1.0455029,-2.7146742,-2,191760.05,54744.28,2.961473,5,2,137285.38,223457.86,64919.67,49002.645,0.97374403,0.96435815,0.0035066649171429727
9383,0.36822426,1,0.25751784,1.548977,1.717508,887523.7,3.2761116,1.6113716,1.5913509,1.8932673,152248.9,3.0,4.0,8.055111e-08,1.0269538164138794,0.979301393032074,0.9547361731529236,1.0,13990983,2017,105229.37,63667.78,0.25751784,2.8013387,24290.967,-0.110706404,0.11037743,2,78035.555,43119.73,2.7160378,4,2,87958.75,334434.88,152248.9,99757.62,0.9879264,0.93831074,0.0031412566143264194
