entry,DEtall01,lep_flavour,max_eta,minDeltaR_LJ_0,minDeltaR_LJ_1,Meff,DRlj00,min_DRl0b,min_DRlj_new,DPhij0MET,lead_BjetPt,lead_jet_sumBEff,sublead_jet_sumBEff,scale_nom,pileupEventWeight_090,MV2c10_70_EventWeight,JVT_EventWeight,SherpaNJetWeight,EventNumber,RunYear,MET_RefFinal_et,lep_Pt_0,lep_Eta_0,lep_Phi_0,lep_Pt_1,lep_Eta_1,lep_Phi_1,total_charge,Mll01,Ptll01,DRll01,nJets_OR_T,nJets_OR_T_MV2c10_70,HT_lep,HT_jets,lead_jetPt,sublead_jetPt,lepSFTrigTight,lepSFObjTight,weightS
7984,-0.5091138,0,1.3137285,1.5984039,0.43546084,840961.9,2.9153152,1.5984039,0.51596355,2.8077173,125360.98,4.0,4.0,4.4540542e-08,1.2603986263275146,0.9938738346099854,0.9536283016204834,1.0,3470790,2015,57385.17,81455.17,-1.3137285,0.61794114,52510.855,-0.80461466,3.1414614,-2,129070.97,49197.496,2.5743642,4,2,133966.03,273762.66,125360.98,78775.78,0.97638845,1.0034163,0.001880525028059854
7985,-0.25245678,3,1.2106096,1.227616,0.9920759,725172.4,2.8066063,2.8066063,0.4573996,2.5565152,158412.05,4.0,0.0,4.4540542e-08,0.7534135580062866,0.9815988540649414,0.9688050746917725,1.0,3471789,2016,124575.38,45017.15,0.9581528,-2.221895,20947.273,1.2106096,-0.609929,-2,44989.61,48864.19,1.6316154,4,2,65964.42,301555.1,158412.05,66364.54,0.8120629,0.94408804,0.0008825982798441407
7986,0.4949701,3,0.55029935,1.2401712,0.66081053,2624673.0,3.551624,1.2401712,1.0068895,2.4543574,245583.89,0.0,0.0,4.4540542e-08,1.0457957983016968,1.0085886716842651,0.9899280071258545,1.0,3470181,2016,102295.336,46110.977,0.55029935,0.3547966,36938.965,0.055329237,0.79905665,-2,27506.637,81034.63,0.6651033,6,1,83049.94,1176202.9,366528.3,259482.94,0.99375266,0.94939053,0.0015828684042881267
7987,-1.6962171,3,1.9586489,1.2762927,1.200122,1299462.1,2.1231723,2.0117712,1.0735787,1.3108815,31060.785,0.0,0.0,4.4540542e-08,1.0770055055618286,0.9807552099227905,0.9656720757484436,1.0,3470431,2016,104071.1,85172.39,0.2624319,2.6918766,22958.322,1.9586489,1.8239609,2,92162.97,101535.48,1.9053687,7,1,108130.71,454359.72,93186.055,84245.99,0.98231626,0.93426454,0.0015041336876139247
7988,-2.300263,2,1.8221222,1.0169376,1.9696223,1126424.0,1.597255,1.597255,0.7544199,0.90374136,175466.39,4.0,1.0,4.4540542e-08,0.9459123611450195,1.0241138935089111,0.9601614475250244,1.0,3472956,2016,57662.027,30977.334,-1.8221222,-1.3104919,25471.531,0.4781406,1.9356695,2,97573.875,6239.701,3.8098192,5,1,56448.867,447180.66,175466.39,89779.81,0.9677355,0.94678843,0.0013693361452471122
7989,1.3464568,3,1.2007643,0.9035252,1.3143572,1120688.2,0.9035252,0.9035252,0.60442907,2.8249836,115183.34,4.0,4.0,4.4540542e-08,0.9113680124282837,1.0972024202346802,0.948186457157135,1.0,3472085,2016,26342.047,123219.984,0.14569241,-1.3081238,26269.19,-1.2007643,2.453264,-2,136211.97,102973.766,2.8587425,5,2,149489.17,355400.97,115183.34,108755.445,0.97545016,0.92433375,0.0013736155610892943
7990,-0.9673604,3,1.433812,1.5778656,1.0798112,850364.5,2.9879055,2.2010906,1.0795554,2.0336068,54433.67,0.0,0.0,4.4540542e-08,1.038770079612732,0.9870750308036804,0.9754972457885742,1.0,3472073,2016,187290.72,38722.023,-1.433812,-0.18251324,23631.568,-0.46645162,-1.9991267,2,56575.1,40155.79,2.058123,4,1,62353.594,316822.25,137996.45,91990.125,0.9950369,0.93133366,0.0014893513138516477
7991,0.28856963,3,0.17465618,1.2203904,0.36294988,1481038.5,2.2926393,1.2203904,0.11981879,0.8618516,52027.176,0.0,0.0,4.4540542e-08,0.9809321165084839,0.9858782887458801,0.9754972457885742,1.0,3473322,2016,66891.945,116688.04,0.17465618,-1.6587867,47895.285,-0.11391345,-0.41134754,-2,89969.97,139505.42,1.2803814,6,1,164583.33,507989.38,141449.33,121225.8,0.8673178,0.956514,0.0012575200373467442
7992,-0.06835717,1,0.68060607,1.4036897,1.7719492,1557040.8,1.6027111,2.1112888,0.674676,0.92666054,26004.54,0.0,0.0,4.4540542e-08,1.1979961395263672,0.9661917686462402,0.9186596870422363,1.0,3473383,2015,154646.78,120943.38,0.6122489,-1.5513062,29663.508,0.68060607,-0.9844648,2,33749.36,146834.06,0.57094824,8,1,150606.89,637023.2,140498.89,124814.1,0.84985834,0.9792022,0.0014218355206090238
7993,0.42614627,2,1.2922981,0.7600602,1.3369026,1050602.5,0.76006025,0.7600602,0.5011442,2.8045077,103290.86,4.0,0.0,4.4540542e-08,0.8285447955131531,0.973249614238739,0.939726710319519,1.0,3472229,2016,76182.95,88614.14,-0.8661518,0.85360837,36719.98,-1.2922981,1.3242724,-2,36159.906,122478.69,0.6349215,6,2,125334.125,388656.78,103290.86,86244.76,0.9820109,0.8996542,0.001075698966399138
7994,0.52905226,3,1.4911026,1.5148258,0.8558435,919401.6,1.5148258,1.5148258,1.0038097,2.2110956,100960.64,4.0,0.0,4.4540542e-08,1.0457957983016968,1.0145423412322998,0.9842789769172668,1.0,3473963,2016,30287.975,92784.516,1.4911026,2.1042793,50903.676,0.9620503,-1.890898,-2,130415.17,70649.36,2.3483775,4,1,143688.19,288221.4,100960.64,87297.336,0.9565586,0.9667887,0.0015517989126161002
7995,-0.27295986,1,0.32613397,0.81597286,0.73294514,670479.0,2.0275488,0.81597286,0.8769584,2.2550757,63766.492,0.0,4.0,4.4540542e-08,1.5211381912231445,0.9660553336143494,0.9633309841156006,1.0,3473117,2015,25662.305,53496.94,0.0531741,0.5076958,20966.4,0.32613397,2.863619,-2,62555.66,41421.09,2.3716834,4,2,74463.34,262914.22,110609.0,63766.492,0.9770004,0.9710253,0.0021578860699519565
7996,0.8226905,1,1.9036394,0.6454736,0.68769217,1711518.1,4.251783,4.251783,1.4476037,0.24741362,197362.7,4.0,0.0,4.4540542e-08,0.8285447955131531,1.010156512260437,0.9656720757484436,1.0,3473650,2016,46628.754,299443.62,1.9036394,-1.8052758,37836.61,1.080949,1.906211,2,223269.83,268364.38,2.7000837,6,1,337280.25,506379.62,197362.7,95674.02,1.0340147,0.9579991,0.001286421160436328
7997,1.4893711,1,2.1535947,1.1052444,1.0027919,1120542.4,2.674867,1.1052444,1.2684399,1.6983943,150588.67,4.0,4.0,4.4540542e-08,1.1531940698623657,0.9959562420845032,0.948186457157135,1.0,3472251,2016,48513.316,56664.14,-0.6642236,-2.6238954,38626.504,-2.1535947,1.4592515,2,113028.43,46114.496,2.656764,5,2,95290.64,413839.62,150588.67,131327.92,0.97878915,0.95230687,0.0016310207643135978
7998,-1.3963789,3,1.6887347,2.3876448,0.99112934,1097281.2,2.9487834,2.9487832,1.2560772,0.8867299,119520.36,4.0,0.0,4.4540542e-08,0.9315077066421509,0.9667783379554749,0.9547361731529236,1.0,3474064,2016,24306.035,88690.54,-1.6887347,0.9969657,26024.443,-0.29235578,1.0455974,2,72709.31,114691.195,1.3972255,5,2,114714.984,389722.3,119520.36,97089.21,0.98515844,0.94510835,0.0012862975652343127
7999,-1.9529519,3,1.4253983,0.5948372,1.3833609,2146293.5,2.1931355,3.4341795,0.4133327,2.304703,80730.61,0.0,2.0,4.497412e-08,1.5211381912231445,0.9332634210586548,0.9899280071258545,1.0,3475115,2015,122999.414,80731.67,-0.5275536,-0.33997253,53558.758,1.4253983,0.76392275,-2,164930.19,115233.2,2.2433472,7,1,134290.44,906589.56,308760.22,204367.58,0.99094963,0.98053944,0.002215426565518465
8000,0.41527045,0,0.74905777,0.75132066,0.6061283,1796860.2,3.6077218,3.1041408,0.89124095,2.7743645,144355.84,0.0,0.0,4.497412e-08,1.0081357955932617,0.9568679928779602,0.9052678346633911,1.0,3475358,2016,116551.875,48164.78,0.74905777,-1.9466518,25031.426,0.33378732,-1.0292077,2,34007.207,66423.72,1.0070517,7,1,73196.2,811972.8,266983.12,178145.64,0.9941053,0.95178336,0.0013405494101060265
8001,2.279954,2,2.0648499,0.71419007,1.1666211,1275956.2,2.975818,2.975818,0.34354773,0.76326174,194355.58,4.0,0.0,4.4540542e-08,1.1892039775848389,1.0072720050811768,0.9065613746643066,1.0,3474795,2016,76576.29,61270.145,2.0648499,-2.4525247,38087.188,-0.21510404,0.9989512,-2,165823.73,27563.611,3.6354873,8,1,99357.33,523601.28,194355.58,82405.3,0.9856949,0.97306967,0.0016735696351532741
8002,1.4644878,2,0.98429537,0.7472813,0.41149005,985856.3,1.1983675,1.1983675,1.0144345,3.0104082,188012.77,4.0,0.0,4.4540542e-08,1.2603986263275146,1.002951979637146,0.9743653535842896,1.0,3474825,2016,150161.6,24899.21,0.98429537,2.3194294,23991.441,-0.48019236,2.2862158,-2,39087.89,48883.914,1.4648644,5,2,48890.652,415104.16,188012.77,78054.57,0.9795108,0.9328034,0.0018082823934524772
8003,-0.6844174,0,0.39522967,0.6957368,0.89875656,1200429.5,2.8579018,0.8486824,0.1350476,2.6976118,50528.95,0.0,2.0,4.497412e-08,1.0081357955932617,1.0080041885375977,0.9810959100723267,1.0,3475241,2016,60695.336,72113.22,-0.28918776,-0.6541551,54191.758,0.39522967,1.6059862,-2,121203.16,56266.434,2.3614964,6,1,126304.98,427374.88,135298.34,71846.02,0.9975648,0.967158,0.0015606142685066465
8004,-0.4500691,1,0.81923056,0.61519396,0.55528986,1210822.2,0.6151939,0.61519396,0.58823544,3.0496218,177211.45,4.0,4.0,4.4540542e-08,0.8285447955131531,1.0144091844558716,1.1728795766830444,1.0,3474270,2016,33754.55,123753.65,-0.81923056,-2.0101352,24074.922,-0.36916146,0.87335604,-2,111058.13,100663.914,2.9184043,4,2,147828.56,440264.56,177211.45,120924.54,0.95993197,0.9430873,0.001433943217867673
8005,-1.2292526,3,1.8195556,1.5266702,0.5943615,787249.75,1.5266702,1.5266702,0.95155764,0.29034653,52160.625,4.0,0.0,4.4540542e-08,0.848914384841919,0.9864818453788757,0.9356008172035217,1.0,3474228,2016,136184.33,49095.977,0.5903031,2.8178287,26889.076,1.8195556,-0.09175318,-2,86422.77,23746.375,3.158596,4,1,75985.055,170686.34,52160.625,46845.312,0.98920983,0.9459895,0.0011780815060873143
8006,-0.2920164,3,1.460043,0.9385554,0.6885146,2573949.8,3.0041246,1.2946799,0.56741697,3.0557017,209013.11,0.0,3.0,4.4540542e-08,0.9113680124282837,1.0138323307037354,0.9842789769172668,1.0,3474061,2016,151330.98,90649.85,-1.460043,1.4737904,71798.5,-1.1680266,-1.852708,-2,162392.14,24026.39,2.9710724,6,2,162448.34,1082044.6,536301.9,209013.11,0.99854165,0.9670882,0.0014111313109896409
8007,0.13286257,3,1.7322875,1.2470363,1.6208725,688172.1,1.2470363,3.2617416,1.158705,0.8790685,49938.887,0.0,4.0,4.497412e-08,1.1531940698623657,0.9756128787994385,0.9645515084266663,1.0,3475834,2016,16414.518,92284.08,-1.599425,1.5425419,44881.31,-1.7322875,-1.0795045,2,124689.68,57793.57,2.6254103,4,1,137165.39,192787.02,65230.2,49938.887,0.9969922,0.96838695,0.0016998484772650238
8008,0.95241916,1,1.4414909,0.44109693,0.3431029,1033718.6,0.44109696,0.44109693,0.92558765,1.8685565,148653.61,4.0,0.0,4.4540542e-08,1.0828425884246826,0.9646915793418884,0.939726710319519,1.0,3474930,2016,68526.42,48198.74,-0.48907176,-1.2471297,42812.81,-1.4414909,1.9427133,-2,101326.09,5814.755,3.2366447,5,2,91011.55,408429.44,148653.61,139979.34,0.98055565,0.9680231,0.001497167485594733
8009,1.2774701,1,1.6229193,0.8294451,0.68354756,1185917.0,2.2071388,0.8294451,1.310747,0.7559753,98918.125,0.0,0.0,4.4540542e-08,1.0081357955932617,0.9955469369888306,0.9633309841156006,1.0,3474070,2016,24334.932,96436.99,-0.3454492,2.4815443,77418.875,-1.6229193,1.4021107,2,147717.83,149462.88,1.6724553,4,1,173855.88,394668.44,140067.75,128438.85,0.9970302,0.97081256,0.0015036855440037993
8010,-0.36267483,1,1.6651077,0.58894235,0.8277481,1321454.5,0.58894235,0.58894235,1.0000861,0.20190923,167173.72,4.0,0.0,4.497412e-08,1.0823640823364258,1.001052975654602,1.213927984237671,1.0,3475039,2016,44857.23,72736.75,-1.6651077,-2.9505658,22256.229,-1.3024329,0.64074284,-2,79804.76,53574.293,2.7161982,5,2,94992.98,504750.44,167173.72,136575.53,0.9968076,0.9191494,0.0019551720442299056
8011,-0.65719336,3,0.50451267,0.662643,0.8552469,817795.9,2.8731217,2.1774313,1.2852709,2.8508773,107018.37,4.0,0.0,4.4540542e-08,1.1892039775848389,0.9832489490509033,0.9799574613571167,1.0,3474638,2016,35535.58,84817.13,-0.15268071,-1.9379628,21903.559,0.50451267,0.7645734,2,88941.14,65654.625,2.7812955,4,2,106720.69,278648.84,107018.37,80676.15,0.9659706,0.926547,0.0016478415019463874
8012,-0.5168325,2,1.1640571,1.0297452,0.9879845,557020.25,2.7457297,2.9536083,1.4073484,2.2687573,45812.62,0.0,4.0,4.497412e-08,0.6613661050796509,0.976976752281189,0.949387788772583,1.0,3477592,2016,49235.055,65188.39,0.64722466,-2.8703744,34583.535,1.1640571,-0.93213177,-2,82124.15,61853.08,2.0059662,4,1,99771.92,180467.22,60909.082,45812.62,0.9576673,0.8866915,0.000845125479130911
8013,-2.0301876,3,1.2198143,1.6208618,0.73840564,606311.06,3.2674096,3.2674096,0.10673514,2.97082,63558.508,4.0,0.0,4.497412e-08,0.8665204048156738,1.1553279161453247,0.9291823506355286,1.0,3477823,2016,28560.648,53853.793,-1.2198143,-0.907424,36347.86,0.81037325,-2.0820405,2,116848.05,75711.04,2.3455033,5,1,90201.66,210674.61,63558.508,45279.363,1.0001303,0.9471421,0.0014296210500153509
8014,-0.016955018,3,0.690065,0.90891445,0.21517788,1424030.2,2.5670452,0.90891445,0.8273033,2.6806407,159541.02,0.0,4.0,4.497412e-08,0.9459123611450195,0.999915599822998,0.9910780191421509,1.0,3477189,2016,152086.11,113066.71,-0.690065,1.2993354,69200.03,-0.67311,-1.2323998,2,168754.94,68885.664,2.531792,4,1,182266.75,478309.7,178680.4,159541.02,0.93271637,0.94251513,0.001336977831339329
8015,0.41228908,1,0.37650177,0.64969856,0.6017937,1058665.8,1.4342347,1.4342347,1.3496429,1.8188412,131506.36,4.0,4.0,4.497412e-08,0.9113680124282837,1.0224536657333374,0.913417398929596,1.0,3477140,2016,29959.855,28152.086,0.03578731,-2.5485947,26769.695,-0.37650177,-0.6574167,-2,45955.09,32163.355,1.9355972,6,2,54921.78,453311.47,131506.36,106995.82,0.8919482,0.90343267,0.001112772330138117
8016,0.016392913,3,0.06646929,0.60487866,1.4100566,1895847.9,2.9020417,0.9361966,0.6665103,3.053534,101440.83,1.0,0.0,4.497412e-08,1.0770055055618286,0.9522209763526917,0.9842789769172668,1.0,3477549,2016,182555.02,125813.61,0.06646929,1.5442379,38639.723,0.050076377,2.8654215,2,85570.805,140441.81,1.3212854,5,1,164453.33,708389.0,299676.94,157176.5,0.9907663,0.9431024,0.0015302702726917201
8017,0.4480672,2,1.7379959,1.1764035,0.8107642,1663749.8,3.019015,1.3278362,0.82755864,2.9478753,115848.01,0.0,0.0,4.497412e-08,0.9459123611450195,0.9783967733383179,0.9688050746917725,1.0,3477250,2016,238425.48,66903.234,-1.2899287,0.19918177,53522.1,-1.7379959,-0.60603833,2,54129.305,110920.28,0.9214899,7,2,120425.336,692348.25,207947.77,117347.586,0.97930825,0.96240485,0.001371019768849017
8018,-0.7118373,3,2.172324,1.737915,1.996832,1017648.94,2.8338838,1.737915,1.554341,2.9973917,69671.01,0.0,4.0,4.497412e-08,1.0828425884246826,0.9619547724723816,0.9842789769172668,1.0,3477128,2016,97463.266,89822.27,1.4604867,0.35485554,24780.146,2.172324,0.29976517,2,34395.98,114572.95,0.7139659,5,2,114602.42,347050.2,109109.54,69671.01,0.99990475,0.9211642,0.0015321386457642343
8019,0.111795425,3,2.1650362,0.6492681,1.0188899,1027770.9,3.8746605,3.0884976,1.7074965,2.2218935,92740.61,0.0,3.0,4.497412e-08,0.9809321165084839,0.9952621459960938,0.9799574613571167,1.0,3476783,2016,31873.814,58991.164,2.1650362,-0.6600036,58832.566,2.0532408,0.7405339,2,76213.98,90096.22,1.4049923,4,1,117823.734,324871.62,151437.28,92740.61,0.99786484,0.9717595,0.0015051450874581321
8020,-0.034714162,2,0.6931136,0.50657326,0.31994185,1881883.5,0.50657326,0.50657326,1.3373411,0.027472923,335507.38,4.0,3.0,4.497412e-08,0.8238075971603394,1.0150022506713867,0.9743653535842896,1.0,3476335,2016,222615.4,96536.9,-0.6931136,1.7175089,66685.85,-0.65839946,-1.1728771,-2,159230.16,35988.88,2.8905945,4,2,163222.75,542836.0,335507.38,128291.86,0.91224366,0.9602247,0.0011578773009085074
8021,-0.10040563,3,0.8320536,1.1719759,1.1619247,573402.4,1.600975,1.600975,0.7647527,2.994879,106871.99,4.0,2.0,4.497412e-08,1.1979961395263672,1.0446746349334717,0.948186457157135,1.0,3476740,2015,121624.42,75289.94,-0.8320536,-1.0014136,35100.496,-0.73164797,2.3857644,-2,102171.35,42116.26,2.8977473,4,1,110390.44,198577.19,106871.99,31522.896,0.9469804,0.98676705,0.001799078199563889
8022,-0.63512063,1,0.8251011,2.172765,0.55411494,988991.4,3.0379589,2.172765,1.285781,2.7775738,71901.13,0.0,4.0,4.497412e-08,1.038770079612732,0.983708381652832,0.9754972457885742,1.0,3477044,2016,316914.5,76544.55,-0.8251011,1.3419117,71356.61,-0.18998045,-1.2332003,-2,149732.4,41632.758,2.6522782,4,1,147901.16,336621.84,181815.62,71901.13,0.9662869,0.9455638,0.0014776547077034222
8023,-1.2382596,2,0.9572302,1.1140472,0.5027275,1396710.2,1.1140472,1.1140472,1.9397043,1.0622522,174130.1,4.0,0.0,4.497412e-08,0.9809321165084839,1.0035725831985474,0.9842789769172668,1.0,3479446,2016,48984.312,54638.527,-0.9572302,0.34077105,50696.375,0.28102928,-2.4670906,2,124870.39,17921.986,3.068774,5,2,105334.91,526630.3,174130.1,142246.38,1.0282367,0.9623997,0.001555674546211964
8024,0.4563483,3,1.7674171,1.1123637,1.8710405,1713431.5,3.028398,2.9805522,2.278037,2.808741,472319.8,4.0,1.0,4.497412e-08,1.1892039775848389,0.8894671201705933,0.939726710319519,1.0,3478600,2016,404797.34,70135.44,1.7674171,0.34374434,22084.057,1.3110688,0.96902335,2,30238.535,88985.055,0.7740979,5,2,92219.49,760600.25,472319.8,170818.67,1.0011579,0.93693036,0.001512731636932039
8025,-0.3112017,1,1.5327735,0.9065233,0.813825,1705302.0,2.6932125,2.6932125,1.281506,2.4426017,244352.64,4.0,0.0,4.497412e-08,0.8238075971603394,1.0255664587020874,0.9910780191421509,1.0,3478426,2016,75796.43,110035.5,1.2215718,0.45873562,28127.586,1.5327735,1.6787343,2,66068.77,122581.28,1.2590644,6,1,138163.1,669150.44,244352.64,122699.42,0.9825454,0.9268984,0.0012372184535624842
8026,-0.86509764,2,1.7608653,0.8631035,1.0234548,1562559.0,3.186878,3.5206225,0.41949663,2.8944602,170145.05,0.0,4.0,4.497412e-08,1.038770079612732,0.9727471470832825,0.9238799810409546,1.0,3478936,2016,111686.08,113363.55,-1.7608653,0.37544885,38898.83,-0.8957677,-1.6353257,-2,126834.62,102995.38,2.1889741,6,1,152262.38,621645.94,250612.02,170145.05,0.99079716,0.9447859,0.0014178075802222085
8027,-0.40377033,1,0.23487817,0.52815473,0.7355961,660651.4,2.8743298,2.8743298,0.8689016,2.4856348,69127.664,4.0,0.0,4.497412e-08,1.109161138534546,1.0213961601257324,0.9504907131195068,1.0,3478569,2016,32226.562,62361.16,-0.16889217,1.7958089,43673.715,0.23487817,-1.459195,-2,106345.164,19601.367,3.0549817,5,1,106034.875,231755.75,69127.664,50405.164,0.9368467,0.95379966,0.0015610852266741595
8028,0.6354979,0,0.97357535,1.076113,1.415712,1380114.8,1.076113,1.076113,0.96863526,1.724883,271421.28,4.0,0.0,4.497412e-08,0.8285447955131531,1.0490556955337524,0.9656720757484436,1.0,3478208,2016,34953.01,70527.984,0.97357535,1.0988466,27816.39,0.33807746,-2.6700618,-2,88992.25,50708.215,2.5933466,5,1,98344.375,585610.2,271421.28,164290.77,0.9950282,0.9472958,0.0012835990632836098
8029,0.24736464,2,1.2017547,0.5771294,1.3227322,2108703.5,2.9507985,2.1286778,1.7557079,2.3370457,53277.074,0.0,0.0,4.497412e-08,0.9809321165084839,0.9858658909797668,0.939726710319519,1.0,3478680,2016,126199.79,53801.37,-0.95439005,-2.2697704,24248.576,-1.2017547,0.5617873,2,71932.47,31587.457,2.8423421,5,1,78049.945,923332.9,416628.34,327341.62,0.9818638,0.84053546,0.0012168298077779578
8030,-0.2089846,2,0.3486768,0.77642727,0.6891944,786792.5,2.9264681,2.9264681,0.3338137,2.9849875,84874.84,4.0,0.0,4.497412e-08,0.8959327340126038,0.9938977360725403,1.258531928062439,1.0,3479643,2016,139425.95,45213.582,0.1396922,-2.959682,38881.332,0.3486768,0.7719022,2,80712.78,25188.912,2.5601451,6,1,84094.914,271585.94,84874.84,53880.785,0.93649745,0.9575945,0.001630548711232826
8031,-0.8764961,0,0.79341376,0.67593086,0.43246245,1007408.5,3.5732696,2.194752,0.86295134,1.1775849,77375.37,0.0,0.0,4.474803e-08,1.1305097341537476,0.9928135871887207,0.9535744786262512,1.0,3480194,2016,96872.8,62684.266,-0.79341376,1.4628149,22355.883,0.08308232,0.81741166,2,41364.848,81658.305,1.088481,6,1,85040.15,416635.97,111985.17,89781.414,0.97749484,0.9137869,0.0015432329456925166
8032,1.3238745,3,1.157722,0.94071776,0.2988373,1073315.8,3.0074766,2.2143369,1.3313924,2.278408,102328.46,0.0,4.0,4.474803e-08,1.1897032260894775,0.9808561205863953,0.949387788772583,1.0,3480442,2015,99263.21,55342.145,1.157722,1.2245702,39249.613,-0.16615252,-1.4604692,2,112429.08,26531.602,2.9936733,6,2,94591.76,443191.03,192410.55,102328.46,0.99806315,0.97788566,0.0017454569472959976
8033,-1.0961843,2,1.0850672,0.9985895,1.701176,1059958.0,2.8691978,2.4770188,1.0014341,1.9968563,61550.547,0.0,0.0,4.474803e-08,1.1531940698623657,0.9889873266220093,0.9899280071258545,1.0,3480402,2016,103200.984,94439.484,-1.0850672,-1.7683896,28658.254,0.011117048,-2.51714,-2,70985.125,117069.67,1.3274964,4,1,123097.734,346628.03,173682.73,71306.49,0.747423,0.9467556,0.0012896638444393623
8034,0.33321345,3,0.6451387,0.8235177,1.0121019,1380801.2,1.94849,1.94849,0.8716706,3.0992608,173891.28,4.0,3.0,4.474803e-08,0.9459123611450195,0.994940996170044,0.9570563435554504,1.0,3480821,2016,100414.73,79560.234,0.6451387,-1.4997033,32424.07,0.31192523,-2.6320047,2,57078.363,97835.0,1.1803126,7,2,111984.305,545500.9,173891.28,92325.43,0.9432435,0.9483513,0.0013006314933695752
8035,0.38442245,2,0.6840063,0.23097545,1.5209963,1106507.6,3.0892396,1.3159467,0.98058796,2.1271586,40679.92,0.0,0.0,4.474803e-08,1.0419081449508667,0.9804705381393433,0.9186596870422363,1.0,3481487,2016,135517.69,68811.414,-0.29958382,2.2926848,20727.998,-0.6840063,-2.2890866,2,58631.047,69232.31,1.7443022,5,1,89539.414,409635.1,169179.44,111613.02,0.7049139,0.9225734,0.000985215194974533
8036,-0.9704645,3,0.6606518,0.33862576,0.3125445,4005921.5,2.0617967,0.33862576,0.57044286,1.191662,58270.703,0.0,1.0,4.474803e-08,0.9809321165084839,1.042694091796875,0.9667938351631165,1.0,3481463,2016,224914.8,86903.83,-0.6606518,-0.20297308,69218.47,0.30981272,0.079186596,2,81239.61,154591.19,1.010651,7,1,156122.3,1795413.9,676033.4,619838.3,0.97803533,0.9567416,0.0014936690519347093
8037,-0.36028537,2,0.3502898,0.7365565,0.4214233,3798621.0,2.5839345,0.7365565,0.7739718,3.1196957,449027.66,0.0,3.0,4.474803e-08,0.6855254173278809,0.9684752225875854,0.9899280071258545,1.0,3481427,2016,87218.08,157566.42,-0.3502898,-0.9115554,92549.54,0.0099955825,0.36872295,2,150746.52,204320.78,1.3300068,5,1,250115.97,1586586.1,623659.2,449027.66,0.88825166,0.9626303,0.0009071658363682447
8038,-0.46408197,3,0.53386915,1.1375035,0.36924145,954185.5,2.6550083,1.1375035,0.64193636,2.7241673,67935.59,0.0,4.0,4.474803e-08,1.0828425884246826,0.9891905784606934,0.9688050746917725,1.0,3480871,2016,69692.01,50729.875,0.069787174,2.653055,46464.715,0.53386915,-2.6362019,-2,51575.184,85461.54,1.0969348,4,1,97194.59,359573.88,221532.61,67935.59,0.9865768,0.94360214,0.0015594698244864676
8039,0.3791737,3,0.8862113,1.2036872,1.0442306,588737.0,3.153093,1.4700776,0.97258043,3.06768,36514.305,1.0,3.0,4.474803e-08,1.1531940698623657,1.0629254579544067,0.9535744786262512,1.0,3481687,2016,79434.586,65085.508,-0.5070376,-1.300867,57851.336,-0.8862113,2.4903507,2,118638.72,39827.496,2.5206497,4,2,122936.84,187650.47,88721.12,36514.305,0.9908615,0.9538267,0.0017832725063403976
8040,-1.8607719,2,1.5988133,1.1644101,0.7334565,1546709.8,2.5224564,3.3183322,0.47119072,3.0079772,85076.43,0.0,0.0,4.474803e-08,1.0419081449508667,1.0208628177642822,0.945120096206665,1.0,3480488,2016,174780.1,146733.12,-1.5988133,2.3108704,33922.684,0.26195866,-2.7400863,-2,171660.06,161207.42,2.2317839,7,1,180655.81,590396.3,126348.09,113462.66,0.9501637,0.96398205,0.0014863690781744972
8041,0.854439,0,0.562023,0.96209013,0.79356164,1165175.1,3.2045205,0.96209013,1.1369746,2.9166658,93292.96,0.0,0.0,4.474803e-08,1.0375779867172241,0.9880908131599426,0.9386363625526428,1.0,3482347,2016,112441.914,58530.035,0.562023,0.0731493,34353.004,-0.29241604,0.8416821,-2,51862.51,86585.09,1.149221,6,1,92883.04,479791.6,155468.58,98754.36,0.99490434,0.9621478,0.0014870088186974212
8042,-0.0063554645,0,0.99528253,0.79089713,0.89969677,2414236.5,3.6265268,3.6265268,1.5120693,2.6209176,443392.47,4.0,0.0,4.5104983e-08,0.9113680124282837,0.9888349175453186,0.9590473175048828,1.0,3508998,2016,164223.88,132719.69,-0.99528253,-1.8884453,101128.875,-0.98892707,-2.5783932,2,78359.62,220330.34,0.6899772,6,1,233848.56,769532.75,443392.47,120371.65,0.9919883,0.9783019,0.0013647814039759016
8043,-1.7482734,1,1.9098239,0.67087454,2.4223843,938660.6,3.0695908,2.5069432,0.9341734,1.8994247,57394.04,0.0,0.0,4.474803e-08,0.8959327340126038,0.9871514439582825,0.9910780191421509,1.0,3482427,2016,53576.242,63771.53,0.16155054,2.1433105,29801.973,1.9098239,0.17893466,2,112722.62,59137.816,2.629683,4,1,93573.5,342054.3,144939.8,107524.945,1.0005207,0.95065844,0.0013458389039355668
8044,-0.14010626,1,0.28762028,1.4158205,0.43410787,925257.6,1.6627845,1.6627845,0.2694621,0.43074343,77267.875,4.0,0.0,4.5104983e-08,1.0419081449508667,1.0403556823730469,0.9645515084266663,1.0,3508699,2016,77692.664,76443.055,0.14751402,-2.8711336,56037.234,0.28762028,1.0353867,2,121787.95,52943.11,2.3807912,6,2,132480.28,306357.62,77267.875,73425.695,0.8954037,0.95088613,0.0014484721084792819
